simple_sku,brand,product_name,price,discounted_price,cat_m,parent_of_cat_1,category_1,picture_url,URL
EL807FAAPK2PANPH-897999,Elena,Elena 66053C Shoulder Bag with Pouch and Mini Wallet (Black),1699.00,699.00,Fashion,Women,Bags,http://srv-live.lazada.com.ph/p/image-758527-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Felena-66053c-shoulder-bag-with-pouch-and-mini-wallet-black-725857.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
SA623ELAP826ANPH-882104,Samsung,Samsung Evo MB-MP32D 32GB microSDHC Card,1199.00,545.00,Cameras,Camera Accessories,Memory cards,http://srv-live.lazada.com.ph/p/image-682017-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fsamsung-evo-mb-mp32d-32gb-microsdhc-card-710286.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
SA623ELAP87VANPH-882309,Samsung,Samsung MB-MP16D 16GB microSDXC Card,899.00,328.00,Cameras,Camera Accessories,Memory cards,http://srv-live.lazada.com.ph/p/image-194017-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fsamsung-mb-mp16d-16gb-microsdxc-card-710491.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
ET359ELAPMNCANPH-903965,ET POP,ET Pop 20000mAh Power Bank with LED Flashlight (Orange),3000.00,640.00,Mobiles & Tablets,Batteries & Chargers,Power bank,http://srv-live.lazada.com.ph/p/image-291927-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fet-pop-20000mah-power-bank-with-led-flashlight-orange-729192.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
EL807FAAPK2DANPH-897954,Elena,Elena 66053C Shoulder Bag with Pouch and Mini Wallet (Cream),1699.00,699.00,Fashion,Women,Bags,http://srv-live.lazada.com.ph/p/image-548527-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Felena-66053c-shoulder-bag-with-pouch-and-mini-wallet-cream-725845.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
TO055HBAPNWDANPH-906008,Touchbeauty,Touchbeauty Portable Electric Facial Brush Scrubber Cleanser Kit (Pink),999.00,530.00,Health & Beauty,Beauty Tools,Skin Care Tools,http://srv-live.lazada.com.ph/p/image-318037-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Ftouchbeauty-portable-electric-facial-brush-scrubber-cleanser-kit-pink-730813.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
GE526TBAPWA0ANPH-934166,Generic,Portable Folding Castle Tent Set of 2 (Multicolor),1599.00,900.00,"Toys, Kids & Babies",Toys,Pretend Play,http://srv-live.lazada.com.ph/p/image-276147-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fportable-folding-castle-tent-set-of-2-multicolor-741672.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
BE996HBAPWE2ANPH-935474,Belo,Belo Collagen Powder Drink 7000mg 1 Week Kit Sachet Box of 7,796.00,596.00,Health & Beauty,Food Supplements,,http://srv-live.lazada.com.ph/p/image-818147-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fbelo-collagen-powder-drink-7000mg-1-week-kit-sachet-box-of-7-741818.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
TO739ELAPUAYANPH-927785,Toshiba,Toshiba UHS-1 16GB Micro SDHC Card (Black),799.00,299.00,Cameras,Camera Accessories,Memory cards,http://srv-live.lazada.com.ph/p/image-411937-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Ftoshiba-uhs-1-16gb-micro-sdhc-card-black-739114.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
TR652OTAPUERANPH-927926,Travel Manila,Travel Manila 5-piece Waterproof Packing Cubes (Red),1100.00,381.00,Travel & Luggage,Packing Organizers,Organizer Sets,http://srv-live.lazada.com.ph/p/image-152937-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Ftravel-manila-5-piece-waterproof-packing-cubes-red-739251.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
TR652OTAPUESANPH-927927,Travel Manila,Travel Manila 5-Piece Waterproof Packing Cubes (Blue),1100.00,381.00,Travel & Luggage,Packing Organizers,Organizer Sets,http://srv-live.lazada.com.ph/p/image-252937-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Ftravel-manila-5-piece-waterproof-packing-cubes-blue-739252.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
GE526SPAQ5R7ANPH-954813,Generic,SmartView Elite High Definition Sport Sunglasses (Black),2500.00,234.99,Sports & Outdoors,,,http://srv-live.lazada.com.ph/p/image-559357-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fsmartview-elite-high-definition-sport-sunglasses-black-753955.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
UN308HAAQ5WYANPH-955051,Unbranded,Rechargeable LED Light with Fan (Blue) with Rechargeable LED Light with Fan (Yellow) 2-piece Set,1999.00,534.98,Home Appliances,Cooling & Heating,Ventilation,http://srv-live.lazada.com.ph/p/image-261457-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Frechargeable-led-light-with-fan-blue-with-rechargeable-led-light-with-fan-yellow-2-piece-set-754162.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
GE637OTAQD2YANPH-971821,GENEVA,Geneva Womens Roman Brown Leather Strap Watch GRNBGE-1,1000.00,559.00,Watches Sunglasses Jewellery,Watches,Women,http://srv-live.lazada.com.ph/p/image-054367-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fgeneva-womens-roman-brown-leather-strap-watch-grnbge-1-763450.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
NO126HBAQBXIANPH-970229,Nova,Nova 2-in-1 Hair Straightening and Curling Iron (Pink) with Free Hair Dryer (White),999.99,589.99,Health & Beauty,Beauty Tools,Hair styling Appliances,http://srv-live.lazada.com.ph/p/image-859167-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fnova-2-in-1-hair-straightening-and-curling-iron-pink-with-free-hair-dryer-white-761958.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
GE526ELAQB21ANPH-968257,Unbranded,S-307 Portable Mini Bluetooth Speaker (Blue),1200.00,599.00,"TV, Audio / Video, Gaming, Gadgets",Portable Audio,Portable Speakers,http://srv-live.lazada.com.ph/p/image-528067-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fs-307-portable-mini-bluetooth-speaker-blue-760825.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
SH338HBAQB38ANPH-968304,Shiseido,Shiseido Face Powder 50g (Pressed/Medicated),390.00,390.00,Health & Beauty,Makeup,Face,http://srv-live.lazada.com.ph/p/image-868067-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fshiseido-face-powder-50g-pressedmedicated-760868.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
UN308HLBH20TANPH-1852108,Unbranded,Rechargeable Police Flashlight with Stun Gun Taser Set of 5 (Black),1999.00,997.98,Home & Living,Home Improvement,Flashlights,http://srv-live.lazada.com.ph/p/image-9622451-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Frechargeable-police-flashlight-with-stun-gun-taser-set-of-5-black-1542269.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
UN308SPBHB6VANPH-1879057,Unbranded,1101 Self-Defense Rechargeable Stun Gun Flashlight (Black),1500.00,299.00,Sports & Outdoors,Outdoor & Adventure,Camping & Hiking,http://srv-live.lazada.com.ph/p/image-1514551-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2F1101-self-defense-rechargeable-stun-gun-flashlight-black-1554151.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
VI031HBBHD0NANPH-1881466,Victorias Secret,Victorias Secret Delicate Petals Body Lotion 250ml,800.00,400.00,Health & Beauty,Bath & Body,Body Lotion & Butter,http://srv-live.lazada.com.ph/p/image-9156551-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fvictorias-secret-delicate-petals-body-lotion-250ml-1556519.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
UN308OTAA0XFSIANPH-1886720,Unbranded,Waterproof Lightweight Nylon Car Cover for Sedan Cars (Gray),1799.00,479.00,Automotive & Gadgets,,Exterior Accessories,http://srv-live.lazada.com.ph/p/image-4110651-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fwaterproof-lightweight-nylon-car-cover-for-sedan-cars-gray-1560114.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
TO739ELAA0XREHANPH-1905512,Toshiba,Toshiba microSD Class 10 8GB 40mb/s with adapter,299.00,209.00,Cameras,Camera Accessories,Memory cards,http://srv-live.lazada.com.ph/p/image-1615751-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Ftoshiba-microsd-class-10-8gb-40mbs-with-adapter-1575161.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
UN308ELAA0XRXPANPH-1906455,Unbranded,In-Ear Headphone for iPhone (White),588.00,198.00,"TV, Audio / Video, Gaming, Gadgets",Portable Audio,Headphones & Headsets,http://srv-live.lazada.com.ph/p/image-3585751-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fin-ear-headphone-for-iphone-white-1575853.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
BE996HBAA0XQAZANPH-1903985,Belo,Belo Intensive Whitening (Body Cream and Bar),124.50,124.50,Health & Beauty,Bath & Body,Gifts & Value Sets,http://srv-live.lazada.com.ph/p/image-9373751-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fbelo-intensive-whitening-body-cream-and-bar-1573739.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
MA176HAAA0Y0FNANPH-1920817,Marubishi,Marubishi MHM-503 5 Speed Stand Mixer with Bowl (White),1599.00,840.00,Home Appliances,Small Kitchen Appliances,Food Preparation,http://srv-live.lazada.com.ph/p/image-7686851-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fmarubishi-mhm-503-5-speed-stand-mixer-with-bowl-white-1586867.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
UN308SPAA0XQL5ANPH-1904408,Unbranded,Ab Generator Power Planking (Black/Red),5999.00,3279.00,Sports & Outdoors,,,http://srv-live.lazada.com.ph/p/image-5014751-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fab-generator-power-planking-blackred-1574105.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
ST765ELAA0Y25OANPH-1923426,Strontium,Strontium Ammo SR8GSLAMMO 8GB USB Pen Drive (Silver),399.00,219.00,Computers & Laptops,Storage,USB Flash Drives,http://srv-live.lazada.com.ph/p/image-0019851-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fstrontium-ammo-sr8gslammo-8gb-usb-pen-drive-silver-1589100.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
TO739ELAA0Y266ANPH-1923444,Toshiba,Toshiba U401 THN-U401S0320A4 32GB Flash Drive (Silver),999.00,595.00,Computers & Laptops,Storage,USB Flash Drives,http://srv-live.lazada.com.ph/p/image-8119851-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Ftoshiba-u401-thn-u401s0320a4-32gb-flash-drive-silver-1589118.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
AL672ELAA0Y2ARANPH-1923615,Alcatel,Alcatel OneTouch Flash Plus 16GB (Slate),7499.00,7499.00,Mobiles & Tablets,Mobiles,Smartphones,http://srv-live.lazada.com.ph/p/image-3829851-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Falcatel-onetouch-flash-plus-16gb-slate-1589283.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
SA728ELAA0Y558ANPH-1928034,SanDisk,SanDisk Ultra MicroSDHC Card Class 10 64GB SDSQUNB-064G,2795.00,945.00,Cameras,Camera Accessories,Memory cards,http://srv-live.lazada.com.ph/p/image-2792951-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fsandisk-ultra-microsdhc-card-class-10-64gb-sdsqunb-064g-1592972.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
UN308HBAA0Y17FANPH-1921918,Unbranded,Professional Fast Hair Straightener Comb Brush with LCD Display,3000.00,489.00,Health & Beauty,Beauty Tools,Hair styling Appliances,http://srv-live.lazada.com.ph/p/image-7687851-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fprofessional-fast-hair-straightener-comb-brush-with-lcd-display-1587867.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
UN308HBAA0Y9OXANPH-1936646,Unbranded,3D Spherical Japan Lucky Bomb Curl Brush (Black/Pink),500.00,150.00,Health & Beauty,Hair Care,Hair Care Accessories,http://srv-live.lazada.com.ph/p/image-5688951-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2F3d-spherical-japan-lucky-bomb-curl-brush-blackpink-1598865.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
UN308HLAA0Y9PIANPH-1936667,Unbranded,Storage Wardrobe and Clothes Organizer (Pink),1499.00,489.00,Home & Living,Storage & Organization,Clothes Organising,http://srv-live.lazada.com.ph/p/image-6888951-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fstorage-wardrobe-and-clothes-organizer-pink-1598886.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
SA728ELAA0YBZIANPH-1939840,SanDisk,SanDisk Ultra MicroSDHC Class 10 16GB SDSQUNB-016G,750.00,340.00,Cameras,Camera Accessories,Memory cards,http://srv-live.lazada.com.ph/p/image-8381061-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fsandisk-ultra-microsdhc-class-10-16gb-sdsqunb-016g-1601838.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
UN308HLAA0YULEANPH-1965270,Unbranded,3W E27 RGB LED DJ Light Bulb Rotating Lamp (White) Set of 3,799.00,498.00,Home & Living,Lighting,Lighting Bulbs & Components,http://srv-live.lazada.com.ph/p/image-4595261-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2F3w-e27-rgb-led-dj-light-bulb-rotating-lamp-white-set-of-3-1625954.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
AL071ELBGQMOANPH-1835057,Alien Power,Alien Power 30000mAh PowerBank-Black,1100.00,882.55,Mobiles & Tablets,Batteries & Chargers,Power bank,http://srv-live.lazada.com.ph/p/image-4057251-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Falien-power-30000mah-powerbank-black-1527504.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
MX285ELAVIGKANPH-1242932,MX3,MXIII WiFi Amlogic S802 Quad Core XBMC Cortex A9 TV Box (Black),5999.00,2830.00,"TV, Audio / Video, Gaming, Gadgets",Video,Streaming Media Players,http://srv-live.lazada.com.ph/p/image-0073001-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fmxiii-wifi-amlogic-s802-quad-core-xbmc-cortex-a9-tv-box-black-1003700.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
FL000HLAWE1HANPH-1285373,Flashlight with Stun Gun Taser,805 Rechargeable Flashlight with Stun Gun Taser (Black) with 5600mAh Powerbank (Black),3000.00,499.00,Home & Living,Home Improvement,Flashlights,http://srv-live.lazada.com.ph/p/image-9264401-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2F805-rechargeable-flashlight-with-stun-gun-taser-black-with-5600mah-powerbank-black-1044629.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
UN308FAAWE98ANPH-2358170,Unbranded,Hot Shapers Smart Fabric Belly Shapewear (Black),1499.00,284.00,Fashion,Women,Clothing,http://srv-live.lazada.com.ph/p/image-8094401-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fhot-shapers-smart-fabric-belly-shapewear-black-1044908.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
MA401FAAW0Q6ANPH-1267918,MANGO,Mango Pebbled Two Way Tote (Black),5999.00,5999.00,Fashion,Women,Bags,http://srv-live.lazada.com.ph/p/image-4737201-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fmango-pebbled-two-way-tote-black-1027374.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
ST765ELAW0XGANPH-1268239,Strontium,Strontium Class 10 32GB Micro SD Card with Adapter (Black),699.00,479.00,Cameras,Camera Accessories,Memory cards,http://srv-live.lazada.com.ph/p/image-6367201-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fstrontium-class-10-32gb-micro-sd-card-with-adapter-black-1027636.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
MA401FAAW0Y2ANPH-1268263,MANGO,Mango Moire Bowler Top-Handle Bag (Beige),4999.00,4999.00,Fashion,Women,Bags,http://srv-live.lazada.com.ph/p/image-8567201-1-product.jpg,http://ho.lazada.com.ph/SHAkr6?url=http%3A%2F%2Fwww.lazada.com.ph%2Fmango-moire-bowler-top-handle-bag-beige-1027658.html%3Foffer_id%3D%7Boffer_id%7D%26affiliate_id%3D%7Baffiliate_id%7D%26offer_name%3D%7Boffer_name%7D_%7Boffer_file_id%7D%26affiliate_name%3D%7Baffiliate_name%7D%26transaction_id%3D%7Btransaction_id%7D
